College_Name,State,Stream,UG_fee,PG_fee,Rating,Academic,Accommodation,Faculty,Infrastructure,Placement,Social_Life
Guru Ghasidas Vishwavidyalaya,Chhattisgarh,Law,654,670,6.7,7.6,6.3,7.5,6.9,4.7,7.1
Pandit Sundarlal Sharma Open University,Chhattisgarh,Law,654,670,7.4,8,6,8.2,8,6.9,7.4
"Sarguja University, Surguja",Chhattisgarh,Law,654,670,7.5,7.7,6.7,8,7,7.5,8.2
"Mats School Of Law, Raipur",Chhattisgarh,Law,654,670,7.9,8.3,7.3,8,8.4,8.1,7.5
"Kalinga University, Raipur",Chhattisgarh,Law,654,670,8.3,8.6,8.1,8.6,8.4,7.6,8.2
"Govt. T.C.L. College, Janjgir",Chhattisgarh,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Ranchi University, Ranchi",Jharkhand,Law,654,670,7.5,7.9,6.8,8,8.3,6.2,7.8
Chotanagpur Law College,Jharkhand,Law,654,670,8.3,8.5,8,8.5,8,8.5,8.5
Central University Of Jharkhand,Jharkhand,Law,654,670,7.5,8.3,7.5,8.5,7.2,5.3,8.1
"Rkdf University, Ranchi",Jharkhand,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Jharkhand Rai University,Jharkhand,Law,654,670,7.7,8,7.5,8.8,7.3,6.9,7.8
Netaji Subhas University,Jharkhand,Law,654,670,9,9.5,9.4,8.7,9.2,8.5,8.7
"Sai Nath University, Ranchi",Jharkhand,Law,654,670,6.8,7.4,6.7,6.8,6.9,6.9,6.3
Radha Govind University,Jharkhand,Law,654,670,8.6,8.9,8,8.7,8.9,8.4,8.5
"Arka Jain University, Jamshedpur",Jharkhand,Law,654,670,8.1,8.1,7.7,8.1,8,7.5,9
"Amity University, Ranchi",Jharkhand,Law,654,670,7.8,8.2,7.5,8.5,7.2,7,8.2
"Icfai University, Ranchi",Jharkhand,Law,654,670,7.2,7.8,6.1,8.6,6.4,6.7,7.4
Sarala Birla University,Jharkhand,Law,654,670,8.5,8.6,8.3,8.4,8.8,8.4,8.2
"Coxtan Administrative & Management College, Dhanbad",Jharkhand,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Jamshedpur Women'S College, Jamshedpur",Jharkhand,Law,654,670,7.4,7.8,7.4,7.6,7.3,7.2,6.9
Jharkhand Vidhi Mahavidyalaya,Jharkhand,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Kolhan University, Chaibasa",Jharkhand,Law,654,670,7.3,7.4,6.7,8.1,6.7,6.9,7.7
National University Of Study And Research In,Jharkhand,Law,654,670,7.4,7.8,7.7,7.1,6.4,7.3,8
Sido Kanhu Murmu University,Jharkhand,Law,654,670,7.4,7.7,6.6,7.9,7.1,7.1,8
Vinoba Bhave University,Jharkhand,Law,654,670,7.2,7.4,6.4,8,7.4,6.2,7.6
"Dr. Shyama Prasad Mukherjee University, Ranchi",Jharkhand,Law,654,670,6.5,7.2,5.2,6.8,6.9,6,7.1
Binod Bihar Mahto Koylanchal University,Jharkhand,Law,654,670,8.3,8.7,7.9,8.3,8.6,7.5,8.5
Maharishi Markandeshwar,Himachal Pradesh,Law,654,670,8.6,9,8.2,8.9,8.2,8.4,8.9
Iec University Baddi,Himachal Pradesh,Law,654,670,7.6,7.5,7.5,7.4,7.7,8,7.5
Career Point University,Himachal Pradesh,Law,654,670,7.5,7.5,7.4,7,7.6,6.6,8.6
Bahra University,Himachal Pradesh,Law,654,670,7.6,7.8,7.5,8,7.7,7,7.6
"Ap Goyal Shimla University, Shimla",Himachal Pradesh,Law,654,670,7.4,7,6.8,7.7,8,7.5,7.3
Maharaja Agrasen University,Himachal Pradesh,Law,654,670,7.5,7.7,7.5,7.6,8.7,7,6.2
"Icfai University, Baddi",Himachal Pradesh,Law,654,670,8,9,7,8,8,8,8
Himachal Institute Of Engineering And Technology,Himachal Pradesh,Law,654,670,7.5,8.7,6.2,7.8,7.4,6.6,8
"Himalayan Group Of Professional Institutions, Sirmaur",Himachal Pradesh,Law,654,670,8.2,8.4,7.6,8.4,8.4,8.2,8
Manav Bharti University,Himachal Pradesh,Law,654,670,6.2,5.3,4.7,6.7,7,6.3,7
"Lr Institute Of Legal Studies, Solan",Himachal Pradesh,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Himachal Pradesh University,Himachal Pradesh,Law,654,670,7.2,7.7,6.7,7.7,7.3,6.1,7.7
International Centre For Distance Education And Open,Himachal Pradesh,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Faculty Of Legal Sciences, Shoolini University, Solan",Himachal Pradesh,Law,654,670,9.5,8.2,7.4,8.2,8,7.5,8.1
Himachal Pradesh National Law University,Himachal Pradesh,Law,654,670,6.7,7.3,5.4,8.1,4.6,7.2,7.4
"Sheds College Of Hospitality Management, Solan",Himachal Pradesh,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Lr Group Of Institutes, Solan",Himachal Pradesh,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"University Of Jammu, Jammu",Jammu,Law,654,670,6.6,7.5,6.8,7.4,7.6,4.9,5.6
"Dogra Law College, Jammu",Jammu,Law,654,670,8.3,8.5,8,9.8,8,6,9.5
"Ashoka Law College, Kathua",Jammu,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Bhargava Law College, Jammu",Jammu,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Kc Law College, Jammu",Jammu,Law,654,670,7.9,8.8,7,8.4,7.6,8.1,7.6
"Kashmir Law College, Srinagar",Jammu,Law,654,670,8.8,9,8.3,9.3,9,8.7,8.7
Kashmir Creative Education Foundation,Jammu,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Central University Of Kashmir,Jammu,Law,654,670,7.8,8.2,7.8,8.4,7.2,7.4,7.6
University Of Kashmir,Jammu,Law,654,670,6.7,7,6.9,7.1,7.2,5.1,6.8
"Directorate Of Distance Education, University Of Kashmir,",Jammu,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Department Of Laws Panjab University, Chandigarh",Chandigarh,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Panjab University,Chandigarh,Law,654,670,7.7,8.2,7.7,8,7.7,6.5,8.2
"University Institute Of Legal Studies, Panjab University,",Chandigarh,Law,654,670,7.7,8.6,7,8.4,7.4,6.5,8.3
Goswami Ganesh Dutt Sanatan Dharama College,Chandigarh,Law,654,670,8.1,8.6,7.6,8.5,8.1,7.1,8.8
"University Institute Of Legal Studies, Chandigarh University",Chandigarh,Law,654,670,9.1,9.4,8.9,9.3,9.1,8.3,9.6
"Pg Government College For Girls, Chandigarh",Chandigarh,Law,654,670,8.1,7.7,7.4,8.9,8.3,8.2,8
"Vm Salgaocar College Of Law, Panji",Goa,Law,654,670,8,8,8.2,8.1,7.9,7.6,8.4
"Govind Ramnath Kare College Of Law, South Goa",Goa,Law,654,670,5.8,8,6,5,8,4,3.5
"Goa University, North Goa",Goa,Law,654,670,7.9,8.6,7.4,7.8,7.7,8,7.6
"Arunodaya University, Itanagar",Arunachal Pradesh,Law,654,670,8.4,9,8.5,8.2,9,7.5,7.9
Himalayan University,Arunachal Pradesh,Law,654,670,8.6,8.6,8,8.9,9.1,8.1,9
Apex Professional University,Arunachal Pradesh,Law,654,670,7.4,7.5,7.5,7.5,7.5,7.5,7
Arunachal University Of Studies,Arunachal Pradesh,Law,654,670,8.3,8.7,7.9,8.4,8.1,8.2,8.4
North East Frontier Technical University,Arunachal Pradesh,Law,654,670,8.3,9,7.6,8.5,8.2,8.7,8
"Indira Gandhi Technological And Medical Sciences University, Ziro",Arunachal Pradesh,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"The Global University, Itanagar",Arunachal Pradesh,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Cmj University, Ri-Bhoi",Meghalaya,Law,654,670,8.3,8.8,7.8,8.5,7.8,8.2,8.6
North-Eastern Hill University,Meghalaya,Law,654,670,7.9,7.9,7.8,8.2,8.4,6.6,8.2
University Of Science And Technology,Meghalaya,Law,654,670,8.4,8.7,8.1,8.7,8.5,7.9,8.5
Mahatma Gandhi University,Meghalaya,Law,654,670,8.1,9,7,9,9,6.3,8.4
"Nagaland University, Zunhebotto",Nagaland,Law,654,670,8.1,8.1,7.7,8.7,7.8,7.8,8.3
The Global Open University,Nagaland,Law,654,670,7.8,8.9,7.3,8.4,7.6,7.3,7.4
Pondicherry University,Puducherry,Law,654,670,7.8,8,7.3,8,8.1,6.9,8.4
"Dr. B.R. Ambedkar Government Law College, Pondicherry",Puducherry,Law,654,670,4.2,5,4,4,5,3,4
"Icfai University, West Tripura",Tripura,Law,654,670,8,8.1,7.6,8.1,8.3,7.6,8.5
"Tripura University, West Tripura",Tripura,Law,654,670,7.5,8,7.1,8.4,7.6,6,8
"Icfai University, Gangtok",Sikkim,Law,654,670,6.8,6.7,6.8,7,6.7,7,6.6
"Sikkim University, Gangtok",Sikkim,Law,654,670,8.4,9,8.3,8.9,7.4,8.1,8.5
Manipur University,Manipur,Law,654,670,8.1,8.4,8.2,8.5,7.7,7.2,8.4
"Dhanamanjuri University, Imphal",Manipur,Law,654,670,6.9,7.5,8,7,7,5,8.1
"Bir Tikendrajit University, Imphal",Manipur,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Government Mizoram Law College, Aizawl",Mizoram,Law,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
