College_Name,State,Stream,UG_fee,PG_fee,Rating,Academic,Accommodation,Faculty,Infrastructure,Placement,Social_Life
"Ann Institute Of Hotel Management And Catering Technology, North Goa",Goa,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Dnyanprassarak Mandal'S College Of Arts Science Commerce Management Studies & Technology, Bardez",Goa,Management,654,670,6.6,7.2,5.2,7.8,7.2,5.8,6.4
Murgaon Education Societys College Of Arts And Commerce,Goa,Management,654,670,8.1,9,7.5,8.5,8.7,6.7,8
"Rosary College Of Commerce And Arts, Salcete",Goa,Management,654,670,7.3,8,5.5,8.5,7.1,6.4,8
"Goa College Of Hospitality And Culinary Education , North Goa",Goa,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Shree Damodar College Of Commerce And Economics, Salcete",Goa,Management,654,670,7.9,7.8,7.1,8.4,8.9,7,8.3
"Narayan Zantye College Of Commerce, North Goa",Goa,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Goa University, North Goa",Goa,Management,654,670,7.9,8.6,7.4,7.8,7.7,8,7.6
"S. S. Dempo College Of Commerce And Economics, Panji",Goa,Management,654,670,6.6,7.3,4.8,6.8,7.5,6.3,7
"Don Bosco College, Panji",Goa,Management,654,670,6.3,6.9,4.9,7,6.3,4.4,8.1
International Institute Of Hotel Management,Goa,Management,654,670,8.7,8.5,8.5,8.9,8.5,9.1,8.6
Fr. Agnel College Of Arts And Commerce,Goa,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Arunodaya University, Itanagar",Arunachal Pradesh,Management,654,670,8.4,9,8.5,8.2,9,7.5,7.9
Himalayan University,Arunachal Pradesh,Management,654,670,8.6,8.6,8,8.9,9.1,8.1,9
North Eastern Regional Institute Of Science And Technology,Arunachal Pradesh,Management,654,670,6.9,7.8,6.7,7.2,6.5,5.1,8.3
National Institute Of Technology,Arunachal Pradesh,Management,654,670,7.3,7.4,7.1,7.7,6.5,7.4,7.8
Apex Professional University,Arunachal Pradesh,Management,654,670,7.4,7.5,7.5,7.5,7.5,7.5,7
Rajiv Gandhi University,Arunachal Pradesh,Management,654,670,7,7.4,6.6,7.7,7.6,5.4,7.2
Arunachal University Of Studies,Arunachal Pradesh,Management,654,670,8.3,8.7,7.9,8.4,8.1,8.2,8.4
North East Frontier Technical University,Arunachal Pradesh,Management,654,670,8.3,9,7.6,8.5,8.2,8.7,8
Venkateshwara Open University,Arunachal Pradesh,Management,654,670,7.9,8.3,7.3,8.5,7.5,7.8,8.2
"Indira Gandhi Technological And Medical Sciences University, Ziro",Arunachal Pradesh,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Rajiv Gandhi Government Polytechnic,Arunachal Pradesh,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"The Global University, Itanagar",Arunachal Pradesh,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Indian Institute Of Management,Meghalaya,Management,654,670,8.9,8.8,8.8,9,8.9,8.9,8.7
Martin Luther Christian University,Meghalaya,Management,654,670,7.9,8.3,8,8.4,7,7.4,8.1
"Cmj University, Ri-Bhoi",Meghalaya,Management,654,670,8.3,8.8,7.8,8.5,7.8,8.2,8.6
University Of Science And Technology,Meghalaya,Management,654,670,8.4,8.7,8.1,8.7,8.5,7.9,8.5
North-Eastern Hill University,Meghalaya,Management,654,670,7.9,7.9,7.8,8.2,8.4,6.6,8.2
William Carey University,Meghalaya,Management,654,670,8.5,9.2,8.4,8.4,8.2,8.1,8.6
Mahatma Gandhi University,Meghalaya,Management,654,670,8.1,9,7,9,9,6.3,8.4
National Institute Of Fashion Technology,Meghalaya,Management,654,670,8.7,8.3,8,8.8,9,8.9,8.9
"Icfai University, Shillong",Meghalaya,Management,654,670,7.1,7.2,6.7,7.3,7.2,7.4,6.8
"Mit University, Shillong",Meghalaya,Management,654,670,3.8,4.8,2.5,3.8,3.3,4.5,3.8
"Lady Keane College, Shillong",Meghalaya,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"St Anthony'S College, Shillong",Meghalaya,Management,654,670,8.3,8.9,7.4,8.4,8.9,6.9,9
"Shillong College, Shillong",Meghalaya,Management,654,670,7,6.5,6,8.6,6.7,6.4,7.8
Techno Global University,Meghalaya,Management,654,670,8.1,8,8.5,9,8,7,8
"St.Joseph University, Dimapur",Nagaland,Management,654,670,8.1,8.4,7.9,8.3,8,8.1,8.1
"Nagaland University, Zunhebotto",Nagaland,Management,654,670,8.1,8.1,7.7,8.7,7.8,7.8,8.3
"Icfai University, Dimapur",Nagaland,Management,654,670,7.4,7.1,7.1,7.8,8.2,7,7.3
"St Joseph'S College, Kohima",Nagaland,Management,654,670,8.4,9,7.9,8.5,8.9,7.1,9.2
The Global Open University,Nagaland,Management,654,670,7.8,8.9,7.3,8.4,7.6,7.3,7.4
Modern College Kohima,Nagaland,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Tetso College, Dimapur",Nagaland,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Pondicherry University,Puducherry,Management,654,670,7.8,8,7.3,8,8.1,6.9,8.4
Achariya School Of Business & Technology,Puducherry,Management,654,670,8.5,8,8,9,9,9,8
Manakula Vinayagar Institute Of Technology,Puducherry,Management,654,670,7.4,7.9,7.1,7.6,7.7,7.5,6.8
"Sri Manakula Vinayagar Engineering College, Pondicherry",Puducherry,Management,654,670,7.5,8.1,6.6,7.9,7.8,8.1,6.5
"Rajiv Gandhi College Of Engineering And Technology, Pondicherry",Puducherry,Management,654,670,6.8,7.1,6,7,6.9,6.9,6.6
"Christ College Of Engineering And Technology, Pondicherry",Puducherry,Management,654,670,7,8.2,5.8,7.9,6.4,6.5,7.1
"Regency Institute Of Technology, Yanam",Puducherry,Management,654,670,5.7,5.4,6,5.2,7.1,4.4,5.9
"Perunthalaivar Kamarajar Government Arts College, Pondicherry",Puducherry,Management,654,670,6.2,6.3,5.8,7.3,5.8,5,7
Tagore Art College,Puducherry,Management,654,670,6.1,6.7,5.4,7,6,5.7,6
Mahe Co-Operative Centre For Information Technology,Puducherry,Management,654,670,7.3,7.5,7,7.8,7.3,6.3,7.8
"Pondicherry University, Directorate Of Distance Education",Puducherry,Management,654,670,8.2,8.8,7.9,8.2,8.3,7.7,8
"Icfai University, West Tripura",Tripura,Management,654,670,8,8.1,7.6,8.1,8.3,7.6,8.5
National Institute Of Technology,Tripura,Management,654,670,8,8.1,7.7,7.3,8.7,7.8,8.2
Bhavan'S Tripura College Of Science And Technology,Tripura,Management,654,670,4.3,4,4,5,5,4,4
"Holy Cross College, Agartala",Tripura,Management,654,670,7.3,8.1,7.9,8.1,6.9,5.3,7.4
"Tripura University, West Tripura",Tripura,Management,654,670,7.5,8,7.1,8.4,7.6,6,8
"Icfai University, Directorate Of Distance Education, Agartala",Tripura,Management,654,670,7.9,8.3,7.5,8,7.5,8.5,7.8
Sikkim Manipal University,Sikkim,Management,654,670,7.4,7.9,6.5,8.2,7.6,6.8,7.4
"Srm University Sikkim, Gangtok",Sikkim,Management,654,670,8.1,7.7,7.1,8.5,8.3,8.3,8.4
Vinayaka Missions Sikkim University,Sikkim,Management,654,670,7.8,7.8,7.8,8,7.8,7.5,7.8
"Icfai University, Gangtok",Sikkim,Management,654,670,6.8,6.7,6.8,7,6.7,7,6.6
Sikkim Manipal Institute Of Technology,Sikkim,Management,654,670,8.7,8.7,8.5,8.6,8.9,8.5,8.7
"Sikkim University, Gangtok",Sikkim,Management,654,670,8.4,9,8.3,8.9,7.4,8.1,8.5
"Institute Of Hotel Management, Gangtok",Sikkim,Management,654,670,7.7,8,7,8,8,8,7
Directorate Of Distance Education Sikkim Manipal University,Sikkim,Management,654,670,8.2,8.8,7.7,7.9,8.7,8.1,8.2
Central Agricultural University,Manipur,Management,654,670,7.5,8,6.7,7.5,9,6.8,7
Manipur University,Manipur,Management,654,670,8.1,8.4,8.2,8.5,7.7,7.2,8.4
"Bir Tikendrajit University, Imphal",Manipur,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Icfai University, Aizawl",Mizoram,Management,654,670,7,7.1,6.9,7.2,6.9,6.8,6.8
"Pachhunga University College, Aizawl",Mizoram,Management,654,670,8.3,9.3,8,8.8,9,6.1,8.5
Mizoram University,Mizoram,Management,654,670,8,8.7,7,8.8,8,7.6,7.9
"Government Mizoram Law College, Aizawl",Mizoram,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Dr. B R Ambedkar Institute Of Technology, Port Blair",Andaman,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Jawaharlal Nehru Rajkeeya Mahavidyalaya,Andaman,Management,843,670,6.6,8.5,5,7,7.5,2.5,9
Ssr Institute Of Management And Research,Dadra,Management,654,670,8,8.2,7.4,8,8,6,8.1
