College_Name,State,Stream,UG_fee,PG_fee,Rating,Academic,Accommodation,Faculty,Infrastructure,Placement,Social_Life
Bir Bikram Memorial College,Tripura,Science,654,670,7.8,8.5,7.5,8,7.5,7,8
Dasarath Deb Memorial College,Tripura,Science,654,670,5.8,8,4,7,6,3,7
"Holy Cross College, Agartala",Tripura,Science,654,670,7.3,8.1,7.9,8.1,6.9,5.3,7.4
"Netaji Subhash Mahavidyalaya, Udaipur",Tripura,Science,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Ramthakur College, West Tripura",Tripura,Science,654,670,7.1,8.4,4.6,8.4,7.8,7,6.6
"Womens College, Agartala",Tripura,Science,654,670,7.5,8.2,7.4,8.2,8,7.5,8.1
"Government Degree College, North Tripura",Tripura,Science,702,670,7.8,8.2,7.4,8.2,8,7.5,8.1
"Tripura University, West Tripura",Tripura,Science,654,670,7.5,8,7.1,8.4,7.6,6,8
"Maharaja Bir Bikram College, Agartala",Tripura,Science,654,670,6.6,6.9,4,7.7,7.3,6.2,7.2
"Government Degree College, Dhalai",Tripura,Science,320,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Kabi Nazrul Mahavidyalaya,Tripura,Science,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Adwaita Malla Barman Smriti Mahavidyalaya (Ambs), Amarpur",Tripura,Science,968,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Maharaja Bir Bikram University, Agartala",Tripura,Science,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Sikkim Manipal Institute Of Medical Sciences,Sikkim,Science,654,670,7.1,7.6,6.2,7.8,6.9,7.5,6.8
"Icfai University, Gangtok",Sikkim,Science,654,670,6.8,6.7,6.8,7,6.7,7,6.6
"Srm University Sikkim, Gangtok",Sikkim,Science,654,670,8.1,7.7,7.1,8.5,8.3,8.3,8.4
Sikkim Manipal University,Sikkim,Science,654,670,7.4,7.9,6.5,8.2,7.6,6.8,7.4
National Institute Of Technology,Sikkim,Science,654,670,7.5,8.1,7.2,8,6.5,7.8,7.6
Vinayaka Missions Sikkim University,Sikkim,Science,654,670,7.8,7.8,7.8,8,7.8,7.5,7.8
Sikkim Manipal Institute Of Technology,Sikkim,Science,654,670,8.7,8.7,8.5,8.6,8.9,8.5,8.7
College Of Agricultural Engineering And Post Harvest Technology,Sikkim,Science,654,670,6.8,6.8,6.2,7.1,6.6,6.6,7.4
"Damber Singh College, East Sikkim",Sikkim,Science,654,670,8,8,8,8,8,8,8
"Nar Bahadur Bhandari Degree College, East Sikkim",Sikkim,Science,654,670,7.7,8,7.7,9,7.7,5.3,8.3
"Harkamaya College Of Education, East Sikkim",Sikkim,Science,654,670,7.8,7,8,8,9,7,8
"Sikkim University, Gangtok",Sikkim,Science,654,670,8.4,9,8.3,8.9,7.4,8.1,8.5
Directorate Of Distance Education Sikkim Manipal University,Sikkim,Science,654,670,8.2,8.8,7.7,7.9,8.7,8.1,8.2
National Institute Of Technology,Manipur,Science,654,670,7.9,7.9,7.1,8.2,7.4,8.4,8.2
"Regional Institute Of Medical Sciences, Imphal",Manipur,Science,654,670,7,8.3,5.5,7.6,6.8,7.4,6.4
Central Agricultural University,Manipur,Science,654,670,7.5,8,6.7,7.5,9,6.8,7
Sangai International University,Manipur,Science,654,670,8.1,8.3,7,8.3,9,8,8.2
Indian Institute Of Information Technology,Manipur,Science,654,670,6.8,7.1,6.7,7.6,6.3,6.6,6.2
"Kakching Khunou College, Thoubal",Manipur,Science,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"United College, Chandel",Manipur,Science,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Dm College Of Science, Imphal",Manipur,Science,654,670,6.4,7.3,5.6,8.1,5.5,4,7.9
"Imphal College, Imphal",Manipur,Science,654,670,6.2,8,4.5,6.5,5,4.5,8.5
Institute Of Bioresources And Sustainable Development,Manipur,Science,654,670,7.2,7,7,7,7,8,7
"Waikhom Mani Girl'S College, Thoubal",Manipur,Science,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Manipur University,Manipur,Science,654,670,8.1,8.4,8.2,8.5,7.7,7.2,8.4
"Lilong Haoreibi College, Imphal",Manipur,Science,654,670,6.3,5,5,7.5,5,7,8
"The Modern College, Imphal",Manipur,Science,654,670,5.7,7,7,6,4,5,5
National Sports University,Manipur,Science,654,670,5.7,6,1,7.2,6,6.7,7.5
"Dhanamanjuri University, Imphal",Manipur,Science,654,670,6.9,7.5,8,7,7,5,8.1
"Bir Tikendrajit University, Imphal",Manipur,Science,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
National Institute Of Technology,Mizoram,Science,654,670,5.4,6.3,4.5,6.4,3.9,6.5,5
"Icfai University, Aizawl",Mizoram,Science,654,670,7,7.1,6.9,7.2,6.9,6.8,6.8
"Government Champhai College, Champhai",Mizoram,Science,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Government Saiha College, Saiha",Mizoram,Science,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Pachhunga University College, Aizawl",Mizoram,Science,654,670,8.3,9.3,8,8.8,9,6.1,8.5
"Govt Zirtiri Residential Science College, Aizawl",Mizoram,Science,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Mizoram University,Mizoram,Science,654,670,8,8.7,7,8.8,8,7.6,7.9
College Of Veterinary Science & Animal Husbandry,Mizoram,Science,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Government Serchhip College, Serchhip",Mizoram,Science,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
National Institute Of Electronics & Information Technology,Mizoram,Science,654,670,5.3,7,6,8.2,7,1,8.1
"Dr. B R Ambedkar Institute Of Technology, Port Blair",Andaman,Science,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Jawaharlal Nehru Rajkeeya Mahavidyalaya,Andaman,Science,939,670,6.6,8.5,5,7,7.5,2.5,9
"Mahatma Gandhi Government College, Mayabander",Andaman,Science,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Tagore Government College Of Education, Port Blair",Andaman,Science,654,670,9,9,7.4,8.2,9,9,8.1
