College_Name,State,Stream,UG_fee,PG_fee,Rating,Academic,Accommodation,Faculty,Infrastructure,Placement,Social_Life
"Swami Vivekanand University, Sagar",Madhya Pradesh,Pharmacy,654,670,6.3,6.9,5,7,6.4,5.6,6.6
"Acropolis Group Of Institutions, Indore",Madhya Pradesh,Pharmacy,654,670,8.7,8.5,8.5,8.7,9,8.6,8.6
Shri Govindram Seksaria Institute Of Technology And,Madhya Pradesh,Pharmacy,654,670,7.4,8,6.7,7.7,7,7.5,7.2
Bhabha University,Madhya Pradesh,Pharmacy,654,670,9,9.4,8.8,9,9.3,8.7,8.9
Shivajirao Kadam Institute Of Technology & Management,Madhya Pradesh,Pharmacy,654,670,7.4,7.8,6.5,7.9,7.3,7.8,7.3
Sarvepalli Radhakrishnan University,Madhya Pradesh,Pharmacy,654,670,7.4,7.9,6.3,7.8,7.1,7.4,8.1
"Malwanchal University, Indore",Madhya Pradesh,Pharmacy,654,670,7.4,7.7,7.3,7.3,7.3,7.7,7
Madhyanchal Professional University,Madhya Pradesh,Pharmacy,654,670,6.5,7,5.6,7.2,6.8,5.4,6.8
"Ies University, Bhopal",Madhya Pradesh,Pharmacy,654,670,7.3,8,4,8.1,7,7.9,9
Vikrant Group Of Institutions,Madhya Pradesh,Pharmacy,654,670,9,9.4,8.5,9.1,9.6,8.7,8.9
"Chameli Devi Group Of Institution, Indore",Madhya Pradesh,Pharmacy,654,670,8.4,8.5,7.9,8.7,8.8,8.1,8.4
"Vism Group Of Studies, Gwalior",Madhya Pradesh,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
P.K. University,Madhya Pradesh,Pharmacy,654,670,9.3,8.2,7.4,8.2,8,7.5,8.1
"Swami Vivekanand Group Of Institutions, Indore",Madhya Pradesh,Pharmacy,654,670,7,7.3,5.6,7.4,8.3,6.9,6.4
"Ips Group Of Colleges, Gwalior",Madhya Pradesh,Pharmacy,654,670,5.2,6.6,4.7,3,7.8,5,4.3
"Al Shifa College Of Pharmacy, Perinthalmanna",Kerala,Pharmacy,654,670,8.1,8.4,8,8.2,8.4,7.6,8.2
St. Joseph'S College Of Pharmacy,Kerala,Pharmacy,654,670,6.6,7,6,7,6.5,6.5,6.5
"Devaki Amma'S Guruvayurappan College Of Architecture Chelambra,",Kerala,Pharmacy,654,670,6.9,8.3,6.3,8.3,6.7,6,5.7
"Amala Ayurvedic Hospital And Research Centre, Thrissur",Kerala,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Amrita School Of Pharmacy, Kochi",Kerala,Pharmacy,654,670,7,8.3,4.3,6.7,8.8,6.3,7.3
Chemists College Of Pharmaceutical Sciences And Research,Kerala,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Crescent College Of Pharmaceutical Sciences Payangadi ,",Kerala,Pharmacy,654,670,6.4,7.5,7.3,6.8,7.3,3,6.5
The Dale View College Of Pharmacy And,Kerala,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Devaki Amma Memorial College Of Pharmacy, Malappuram",Kerala,Pharmacy,654,670,8,9,7,8,9,8,7
Ezhuthachan College Of Pharmaceutical Sciences,Kerala,Pharmacy,654,670,7.9,8.5,7.5,8,8,7.5,8
"Grace College Of Pharmacy, Palakkad",Kerala,Pharmacy,654,670,7.8,8.3,7.5,8,8,7.5,7.3
"Jamia Salafiya Pharmacy College, Malappuram",Kerala,Pharmacy,654,670,7.3,7.6,7.4,8,7.8,6.2,6.8
"Jdt Islam College Of Pharmacy, Calicut",Kerala,Pharmacy,654,670,7.4,8,7.1,7.9,7.3,7,7.3
Ktn College Of Pharmacy,Kerala,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Kvm College Of Pharmacy, Cherthala",Kerala,Pharmacy,654,670,7.7,7.7,7,8,8,7.7,8
"Lisie College Of Pharmacy, Cochin",Kerala,Pharmacy,654,670,7,7,7,7,7,7,7
"Mar Dioscorus College Of Pharmacy Sreekariyam, Thiruvananthapuram",Kerala,Pharmacy,654,670,8.9,9.3,9,9.5,8.3,9,8.3
National College Of Pharmacy,Kerala,Pharmacy,654,670,7.4,8,5,8.3,7.8,7.5,7.7
Nehru College Of Pharmacy,Kerala,Pharmacy,654,670,7.1,7.8,7.5,7.3,8,5,6.8
Nirmala College Of Pharmacy,Kerala,Pharmacy,654,670,7.9,8,7.7,8,7.7,7.7,8
"Pushpagiri College Of Pharmacy Perumthuruthy, Tiruvalla",Kerala,Pharmacy,654,670,6.8,9,5,8.2,8,7.5,8.1
Sreekrishna College Of Pharmacy And Research Centre,Kerala,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Government Medical College, Thiruvananthapuram",Kerala,Pharmacy,654,670,8.3,8.9,8.4,8.3,7.7,7.9,8.8
"Government Medical College, Kottayam",Kerala,Pharmacy,654,670,8.2,8.4,7.2,8.8,7.1,9.1,8.4
"Government Medical College, Kozhikode",Kerala,Pharmacy,654,670,8.3,8.3,7.8,8.5,8.1,8.4,8.6
"Karuna Medical College, Chittur",Kerala,Pharmacy,654,670,7.9,8.2,7.5,8.3,7.5,8.3,7.5
T.D. Medical College,Kerala,Pharmacy,654,670,8.3,8.5,7.6,8.4,7.6,8.3,9.1
"Amrita Vishwa Vidyapeetham Kochi Campus, Kochi",Kerala,Pharmacy,654,670,7.1,7.7,6.7,8.3,6.7,6.1,6.9
Kerala University Of Health Sciences,Kerala,Pharmacy,654,670,8,8.1,7,8.4,8.3,8,8.3
"Vaidyaratnam P.S. Varier Ayurveda College, Malappuram",Kerala,Pharmacy,654,670,7.6,8,6.7,7.7,7.7,8,7.7
Birla Institute Of Technology And Science,Rajasthan,Pharmacy,654,670,8.9,8.8,8.2,8.8,9,9,9.3
"Banasthali Vidyapith, Jaipur",Rajasthan,Pharmacy,654,670,8.5,8.8,8.2,8.9,8.6,7.9,8.8
All India Institute Of Medical Sciences,Rajasthan,Pharmacy,654,670,8,8.3,7.9,8.4,8.8,7.7,7.1
Madhav University,Rajasthan,Pharmacy,654,670,7.8,7.9,7.5,8.2,7.9,7.3,7.8
Janardan Rai Nagar Rajasthan Vidyapeeth University,Rajasthan,Pharmacy,654,670,7.8,8.3,7.5,8.3,7.9,7.3,7.5
"Poddar Group Of Institutions, Jaipur",Rajasthan,Pharmacy,654,670,7.7,8.3,7.1,8.6,7.4,6.9,8
Mahatma Jyoti Rao Phoole University,Rajasthan,Pharmacy,654,670,6.8,6.9,6.2,7.4,7.7,6.4,6.4
"Lachoo Memorial College Science And Technology, Jodhpur",Rajasthan,Pharmacy,654,670,6.5,7.4,5.5,6.8,7.1,4.7,7.3
"Nims University, Jaipur",Rajasthan,Pharmacy,654,670,7.8,7.9,7.2,7.9,8.5,7,8
Career Point University,Rajasthan,Pharmacy,654,670,8.3,8.4,7.9,8.4,8.4,7.6,8.9
Mewar University,Rajasthan,Pharmacy,654,670,8,7.9,7.1,8.1,8.8,7.3,8.6
"Jaipur National University, School Of Business &",Rajasthan,Pharmacy,654,670,8.1,8.4,8,9,7.4,7.6,8.3
"Singhania University, Jhunjhunu",Rajasthan,Pharmacy,654,670,7.1,7.1,6.7,7.1,7.1,7,7.3
Jaipur National University,Rajasthan,Pharmacy,654,670,7.5,7.9,7,7.7,7.8,6.7,7.6
"Tantia University, Sriganganagar",Rajasthan,Pharmacy,654,670,8.6,8.8,8.4,9.3,8.8,7.1,9.1
Sunrise University,Rajasthan,Pharmacy,654,670,8.1,8.1,7.3,8.7,8.1,7.9,8.4
"Opjs University, Churu",Rajasthan,Pharmacy,654,670,7.2,7.1,7.6,7.6,7.7,6.3,6.8
Geetanjali University,Rajasthan,Pharmacy,654,670,7.3,7.2,6.9,7.3,8.1,7,7.1
Jayoti Vidyapeeth Women'S University,Rajasthan,Pharmacy,654,670,7.6,7.7,8.4,7.9,7.7,6.4,7.4
"Apex University, Jaipur",Rajasthan,Pharmacy,654,670,8.7,8.9,8.9,8.6,8.7,8.5,8.7
Suresh Gyan Vihar University,Rajasthan,Pharmacy,654,670,7.5,7.8,6.7,7.5,8.8,6.3,8
"Jagannath University, Jaipur",Rajasthan,Pharmacy,654,670,7.3,7.1,6.7,7.9,7.7,6.9,7.4
"Pacific University, Udaipur",Rajasthan,Pharmacy,654,670,7.7,7.8,7.3,8.1,7.8,7.2,8
Jagdishprasad Jhabarmal Tibrewala University,Rajasthan,Pharmacy,654,670,6.5,6.3,6.4,6.4,6.6,6.5,6.6
"Maulana Azad University, Jodhpur",Rajasthan,Pharmacy,654,670,8.1,7.8,7.8,8.6,8.4,7.9,7.9
"Swami Keshvanand Institute Of Technology, Management And",Rajasthan,Pharmacy,654,670,7.8,8.3,6.8,8.1,8.1,8,7.5
Maharishi Arvind University,Rajasthan,Pharmacy,654,670,7.3,7.4,6.9,7.8,8.1,6,7.3
"Shyam University, Dausa",Rajasthan,Pharmacy,654,670,8.5,8.9,8.6,8.5,8.6,8.1,8.4
Panjab University,Haryana,Pharmacy,654,670,7.7,8.2,7.7,8,7.7,6.5,8.2
Maharshi Dayanand University,Haryana,Pharmacy,654,670,7.8,8,7.7,8,8.4,6.6,8
Guru Jambheshwar University Of Science And Technology,Haryana,Pharmacy,654,670,7.7,7.7,7.3,7.5,8.9,6.5,8
Maharishi Markandeshwar,Haryana,Pharmacy,654,670,7.5,7.6,7.2,7.7,8.3,6.8,7.6
Kurukshetra University,Haryana,Pharmacy,654,670,7.5,8.1,7,8,7.7,6.5,7.7
Pt Bhagwat Dayal Sharma Post Graduate Institute,Haryana,Pharmacy,654,670,7.5,8.4,7.5,8.1,7.5,7.6,6.1
Chandigarh University,Haryana,Pharmacy,654,670,8.6,8.6,8.2,8.4,9,8.6,8.8
"Lord Shiva College Of Pharmacy, Sirsa",Haryana,Pharmacy,654,670,7.9,8.3,8,8,8.3,8,7
Apeejay Stya University,Haryana,Pharmacy,654,670,7.9,8.2,7.5,7.9,7.5,7.7,8.3
"Sri Guru Gobind Singh College Of Pharmacy,",Haryana,Pharmacy,654,670,8.8,9.3,8.3,9.7,8.3,7.7,9.3
Shri Baba Mastnath Institute Of Pharmaceutical Sciences,Haryana,Pharmacy,654,670,8.4,8.5,8,8,9,8.5,8.5
Ram Gopal College Of Pharmacy,Haryana,Pharmacy,654,670,7.6,8.3,7.3,8.7,7.5,6.7,7.3
"Faculty Of Pharmaceutical Sciences, Pdm University, Bahadurgarh",Haryana,Pharmacy,654,670,6.8,7.7,6.7,7.3,7.7,5.7,5.7
"Gurugram University, Gurgaon",Haryana,Pharmacy,654,670,8.2,8.6,7.4,8.4,8.6,8,8.1
"Pdm University, Bahadurgarh, Bahadurgarh",Haryana,Pharmacy,654,670,7.4,7.1,7.6,7.4,7.5,7.1,7.7
"Amity University, Gurgaon",Haryana,Pharmacy,654,670,7.7,7.8,7.1,7.6,8.6,7.1,8.1
"Starex University, Gurgaon",Haryana,Pharmacy,654,670,8.8,9.1,9.1,8.7,8.6,8.5,8.7
Modern Vidya Niketan,Haryana,Pharmacy,654,670,7,7.2,6.4,7.7,7,6.8,6.8
"Kr Mangalam University, Gurgaon",Haryana,Pharmacy,654,670,7.7,8.1,7.5,7.3,8.6,7.2,7.4
"Lingaya'S Vidyapeeth, Faridabad",Haryana,Pharmacy,654,670,7.8,8,7.5,8.1,7.7,7.3,8.1
"Sushant University / Ansal University, Gurgaon",Haryana,Pharmacy,654,670,7.8,8,8,7.9,8.4,7,7.5
International Institute Of Technology And Management,Haryana,Pharmacy,654,670,5.5,6.3,4,6.5,5.2,5.2,5.5
"Jagannath University, Bahadurgarh",Haryana,Pharmacy,654,670,8,8.3,8,7.8,8.7,7.4,7.9
Global Institute Of Technology And Management,Haryana,Pharmacy,654,670,7.5,7.6,7.2,7.5,8,7.3,7.5
Panipat Institute Of Engineering & Technology,Haryana,Pharmacy,654,670,8.5,8.6,8.1,8.6,8.7,8.2,8.5
"Sgt University, Gurgaon",Haryana,Pharmacy,654,670,8,8,7.6,8.1,8.4,7.5,8.1
Geeta Group Of Institutions,Haryana,Pharmacy,654,670,9.2,9.4,8.8,9.3,9.4,9.2,9.3
Sat Kabir Institute Of Technology And Management,Haryana,Pharmacy,654,670,4.2,4.7,4.3,4.7,4.7,3,4
Guru Nanak Institute Of Technology,Haryana,Pharmacy,654,670,7.4,8.3,6.9,8.1,7.5,6.7,6.8
National Institute Of Pharmaceutical Education And Research,Gujarat,Pharmacy,654,670,7.5,7.7,6.7,7.7,8,7.3,7.8
Maharaja Sayajirao University Of Baroda,Gujarat,Pharmacy,654,670,7.9,8.3,7,8.4,8,7.2,8.4
Lm College Of Pharmacy,Gujarat,Pharmacy,654,670,7.4,8,6.4,8.2,7.2,7.2,7.2
"Bk Mody Government Pharmacy College, Surat",Gujarat,Pharmacy,654,670,8.5,9.3,7.7,9.1,7.8,8.1,9.1
Ar College Of Pharmacy And Gh Patel,Gujarat,Pharmacy,654,670,7.7,8.7,6.6,8.7,8.1,6.5,7.6
Bhagwan Mahavir College Of Pharmacy,Gujarat,Pharmacy,654,670,8,8.3,8.3,8,8.3,7,8.3
Sardar Patel University,Gujarat,Pharmacy,654,670,7.8,8.6,7,8.5,7.7,7.3,7.8
L J Institute Of Pharmacy,Gujarat,Pharmacy,654,670,7.2,7.4,5.3,8.7,7.2,7,7.8
Nirma University,Gujarat,Pharmacy,654,670,8.4,8.6,8,8.4,9.1,8.1,8.2
Bv Patel Pharmaceutical Education And Research Development,Gujarat,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Sumandeep Vidyapeeth, Vadodara",Gujarat,Pharmacy,654,670,7.8,8,7,8.2,8,7.5,8
"Atmiya University, Rajkot",Gujarat,Pharmacy,654,670,8.1,8.8,7.5,8.6,8.4,7.4,7.9
Ganpat University,Gujarat,Pharmacy,654,670,8.1,8.2,7.2,8.1,8.5,7.8,8.6
"C. U. Shah University, Wadhwan",Gujarat,Pharmacy,654,670,7.7,7.6,7,8.2,7.8,7.4,7.9
"Uka Tarsadia University, Bardoli",Gujarat,Pharmacy,654,670,8.1,7.8,7.9,8.2,9.4,6.9,8.3
Rk University,Gujarat,Pharmacy,654,670,8.5,9,7.9,8.6,9,7.8,8.5
Dharmsinh Desai University,Gujarat,Pharmacy,654,670,7.7,8.5,7,8.3,7.1,8.1,6.9
Rai University,Gujarat,Pharmacy,654,670,7.1,7.2,7.1,7,6.9,6.8,7.7
"Itm Sls Baroda University, Vadodara",Gujarat,Pharmacy,654,670,7.5,7.9,6.3,6.9,8.9,7.4,7.7
Charotar University Of Science And Technology,Gujarat,Pharmacy,654,670,8.5,8.5,8,8.4,9.3,8.1,8.6
"Khyati Foundation, Ahmedabad",Gujarat,Pharmacy,654,670,9.2,9.3,9,9.3,9.5,8.8,9
"Smt Nilaben Manubhai Padalia Pharmacy College, Ahmedabad",Gujarat,Pharmacy,654,670,8.2,9,7,9,8,7,9
Dr Subhash Technical Campus,Gujarat,Pharmacy,654,670,8.3,8.1,7.9,8.7,8.4,8.3,8.4
Noble Group Of Institution,Gujarat,Pharmacy,654,670,8.4,8.8,8,8.8,9.2,6.8,8.5
Institute Of Science And Technology For Advanced,Gujarat,Pharmacy,654,670,6.9,8.6,3.3,8.7,8.9,5,6.8
Ashok And Rita Patel Institute Of Integrated,Gujarat,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Bapu Gujarat Knowledge Village,Gujarat,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Panjab University,Punjab,Pharmacy,654,670,7.7,8.2,7.7,8,7.7,6.5,8.2
National Institute Of Pharmaceutical Education And Research,Punjab,Pharmacy,654,670,9.2,9.1,9.4,9.1,9.9,8.5,9.4
"Isf College Of Pharmacy, Moga",Punjab,Pharmacy,654,670,7.5,8.3,6.7,8.6,7.9,6.7,6.8
Chitkara College Of Pharmacy,Punjab,Pharmacy,654,670,8.3,8.5,7,8,9,8.5,8.5
Amar Shaheed Baba Ajit Singh Jujhar Singh,Punjab,Pharmacy,654,670,6.3,7,5.5,7,6.3,5.8,6.3
"Government Medical College / Rajindra Hospital-[Gmcp], Patiala",Punjab,Pharmacy,654,670,7.5,7.3,7.3,8.3,6.5,7.8,7.5
Chandigarh University,Punjab,Pharmacy,654,670,8.6,8.6,8.2,8.4,9,8.6,8.8
"Sri Guru Gobind Singh College Of Pharmacy,",Punjab,Pharmacy,654,670,8.8,9.3,8.3,9.7,8.3,7.7,9.3
"Sd College Of Pharmacy, Barnala",Punjab,Pharmacy,654,670,7.6,8,7,8.5,7.5,7,7.5
I.K. Gujral Punjab Technical University,Punjab,Pharmacy,654,670,8.1,8,7.4,8.7,8.3,7.7,8.7
"Rimt University, Gobindgarh",Punjab,Pharmacy,654,670,7.6,7.9,7.3,7.8,8,6.7,7.8
Chitkara University,Punjab,Pharmacy,654,670,8.5,8.4,7.7,8.5,8.9,8.7,8.7
"Guru Kashi University, Bathinda",Punjab,Pharmacy,654,670,7.5,7.4,7.2,8,7.2,7.2,7.8
"Adesh University, Bathinda",Punjab,Pharmacy,654,670,8.6,8.8,8.8,8.5,9,8.3,8.3
Chandigarh Group Of Colleges,Punjab,Pharmacy,654,670,8.1,8,7.4,8,8.3,8.6,8.4
"Rayat Bahra University, Mohali",Punjab,Pharmacy,654,670,7.7,7.8,7.4,8,7.7,7.4,7.6
"Global Institute, Amritsar",Punjab,Pharmacy,654,670,8.3,8,8.2,8.7,8.8,7.9,8.3
"Maharaja Ranjit Singh Punjab Technical University, Bathinda",Punjab,Pharmacy,654,670,8.2,8.6,7.8,8.4,8.2,8.1,8.2
"Pcte Group Of Institutes, Ludhiana",Punjab,Pharmacy,654,670,7.7,8,7.2,8,8,6.8,8.3
Amritsar Group Of Colleges,Punjab,Pharmacy,654,670,8.8,8.7,8.9,9,8.8,8.6,9
"Ct Group Of Institutions, Jalandhar",Punjab,Pharmacy,654,670,7.6,7.5,7,8.2,7.5,7.9,7.4
"Aryans Group Of Colleges, Rajpura",Punjab,Pharmacy,654,670,7.5,7.6,7,7.9,7.6,7.3,7.6
Doaba Group Of Colleges,Punjab,Pharmacy,654,670,5.8,5.8,5.5,6.5,6,5.8,5.3
"Rayat Bahra Hoshiarpur Campus, Hoshiarpur",Punjab,Pharmacy,654,670,8.9,9.2,8.5,9.2,8.3,8.8,9.1
"Rayat Bahra Patiala Campus, Patiala",Punjab,Pharmacy,654,670,6,6.3,7.8,6,6,4,6
Global Institute Of Management And Emerging Technologies,Punjab,Pharmacy,654,670,7.4,7.6,7,7.7,8.4,6.3,7.3
"Rayat Bahra Group Of Institutions: Ropar Campus,",Punjab,Pharmacy,654,670,6.7,6.5,8,7.5,7,5,6
Guru Nanak Institute Of Pharmaceutical Science And,West Bengal,Pharmacy,654,670,9,9.2,8.6,9,9.1,8.8,9
"Nshm Knowledge Campus, Kolkata",West Bengal,Pharmacy,654,670,7.8,8,6.8,8.1,8.2,7.7,8
Jadavpur University,West Bengal,Pharmacy,654,670,8.4,9,7.6,8.5,8.1,8.4,9
"University Of Calcutta, Kolkata",West Bengal,Pharmacy,654,670,7.7,8.6,6.9,8.5,7.7,6.5,7.7
West Bengal University Of Animal And Fishery,West Bengal,Pharmacy,654,670,8.4,8.5,8.3,8.9,8.1,8.2,8.6
Maulana Abul Kalam Azad University Of Technology,West Bengal,Pharmacy,654,670,7.7,8.1,6.9,8,7.8,7.7,7.6
Calcutta Institute Of Pharmaceutical Technology & Allied,West Bengal,Pharmacy,654,670,7.7,8.4,7,8,8.2,7.4,7
"Adamas University, Kolkata",West Bengal,Pharmacy,654,670,8.2,8.3,7.5,8.5,9,7.8,7.8
"Techno India University, Kolkata",West Bengal,Pharmacy,654,670,8,8.2,7.4,8.2,8.1,7.8,8.4
Seacom Skills University,West Bengal,Pharmacy,654,670,7.5,8.4,6.4,8.9,7.4,6.7,7.3
The Neotia University,West Bengal,Pharmacy,654,670,8.2,8.7,7.5,8.5,8.2,7.8,8.6
Bengal School Of Technology,West Bengal,Pharmacy,654,670,7.8,8,7.3,8,8.7,7.1,7.9
"Jis University, Kolkata",West Bengal,Pharmacy,654,670,8,8.3,7.7,8,8.2,7.8,7.8
Ias Academy,West Bengal,Pharmacy,654,670,7.9,8.2,8,8,7.8,7.6,7.8
Gupta College Of Technological Sciences,West Bengal,Pharmacy,654,670,9,9.4,8.6,9.2,9.1,9.2,8.4
Carreograph Institute Of Management Studies,West Bengal,Pharmacy,654,670,8.3,9.3,7.3,8.7,8.3,8.3,8
"Sanaka Educational Trust'S Group Of Institutions- [Setgoi],",West Bengal,Pharmacy,654,670,7.9,8.3,7.9,8.3,8,7.2,7.8
Bharat Technology,West Bengal,Pharmacy,654,670,7.9,8.1,8.1,8.9,6.5,7.5,8.3
Bengal College Of Pharmaceutical Science And Research,West Bengal,Pharmacy,654,670,8,8.1,7.2,8,8.4,8,8.1
Dr Bc Roy College Of Pharmacy And,West Bengal,Pharmacy,654,670,7.8,8.9,6.8,9.1,8.1,7.1,7
National Institute Of Pharmaceutical Education And Research,West Bengal,Pharmacy,654,670,8.3,8.3,8,8.7,8.3,8.5,8.2
Nexxus Healthcare Innovation,West Bengal,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"University Of North Bengal, Darjeeling",West Bengal,Pharmacy,654,670,7.9,8.7,7.8,8.1,8.1,6.9,7.9
Bengal Institute Of Pharmaceutical Sciences,West Bengal,Pharmacy,654,670,8.6,8,8,8,8,7.5,8.1
Institute Of Pharmacy,West Bengal,Pharmacy,654,670,8.1,8,8.2,7.6,7.2,8.6,8.8
Bcda College Of Pharmacy & Technology,West Bengal,Pharmacy,654,670,7.2,7.7,6,9,6,7,7.5
Netaji Subhas Chandra Bose Institute Of Pharmacy,West Bengal,Pharmacy,654,670,7.7,8,6.7,8,7.9,7.3,8.2
Eminent College Of Pharmaceutical Technology,West Bengal,Pharmacy,654,670,9,9.7,8,9.5,9,9,8.5
Swami Vivekananda University,West Bengal,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Siksha 'O' Anusandhan University,Orissa,Pharmacy,654,670,8.3,8.6,7.6,8.3,8.7,8,8.5
Sri Jayadev College Of Pharmaceutical Sciences,Orissa,Pharmacy,654,670,7.4,8.6,6.5,8.1,6.6,7.2,7.1
Roland Institute Of Pharmaceutical Sciences,Orissa,Pharmacy,654,670,8.3,8.6,7.3,8.8,8.4,8.1,8.5
Seemanta Institute Of Pharmaceutical Sciences,Orissa,Pharmacy,654,670,7.7,8.8,8.3,8.8,7,5.8,7.5
Biju Patnaik University Of Technology,Orissa,Pharmacy,654,670,6.2,6.1,6.7,6.4,6.8,4.8,6.1
Centurion University Of Technology And Management,Orissa,Pharmacy,654,670,8.1,8.3,7.6,8.5,8.4,7.4,8.5
"Hi-Tech Group Of Institutions, Bhubaneswar",Orissa,Pharmacy,654,670,8.1,9.5,7.5,8.3,8.5,6.7,8
Gajapati Institute Of Management,Orissa,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Baji Rout Memorial College, Bhubaneswar",Orissa,Pharmacy,654,670,6.9,8.3,5,8.7,7.3,5,7
"College Of Pharmaceutical Sciences Mohuda, Ganjam",Orissa,Pharmacy,654,670,8.6,9,7.7,9.3,8.3,8.7,8.3
Dadhichi College Of Pharmacy,Orissa,Pharmacy,654,670,8.5,3,9,8.2,8,7.5,8.1
Gayatri College Of Pharmacy,Orissa,Pharmacy,654,670,8.6,9,9,9,8,8.7,8
Gayatri Institute Of Science And Technology,Orissa,Pharmacy,654,670,7,8,4,9,7,8,6
"Indira Gandhi Institute Of Pharmaceutical Sciences, Bhubaneswar",Orissa,Pharmacy,654,670,7.5,8.7,7.2,8.5,6.8,6.2,7.3
"Kanak Manjari Institute Of Pharmaceutical Sciences, Rourkela",Orissa,Pharmacy,654,670,8.1,8.4,7.5,8.5,8.6,8.4,7
Royal College Of Pharmacy & Health Sciences,Orissa,Pharmacy,654,670,9.1,9.3,7.7,9.7,8,7.5,8.1
"The Pharmaceutical College, Bargarh",Orissa,Pharmacy,654,670,9.8,8.2,7.4,8.2,8,7.5,8.1
Sri Ram Chandra Bhanja Medical College And,Orissa,Pharmacy,654,670,8.4,8.6,8.1,8.3,8.1,8.8,8.3
"Berhampur University, Berhampur",Orissa,Pharmacy,654,670,7.7,8.4,7.4,8.2,7.2,6.4,8.3
"Utkal University, Bhubaneswar",Orissa,Pharmacy,654,670,7.5,7.9,7.1,7.8,7.4,6.6,7.9
Institute Of Pharmacy And Technology,Orissa,Pharmacy,654,670,8.6,9,8,9,8.8,8.8,7.7
"College Of Pharmaceutical Sciences -[Cps], Bhubaneswar",Orissa,Pharmacy,654,670,10,8.2,7.4,8.2,8,7.5,8.1
"Imt Pharmacy College, Bhubaneswar",Orissa,Pharmacy,654,670,9.8,8.2,7.4,8.2,8,7.5,8.1
"Jeypore College Of Pharmacy, Jeypore",Orissa,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Hi-Tech College Of Pharmacy, Bhubaneswar",Orissa,Pharmacy,654,670,7.5,7,6,9,7,8,8
"Government Polytechnic, Bhubaneswar",Orissa,Pharmacy,654,670,8,8.2,6.8,9,7.4,9.2,7.6
University Of Petroleum And Energy Studies,Uttarakhand,Pharmacy,654,670,8.1,8.1,7.8,7.9,8.6,7.7,8.2
Dit University,Uttarakhand,Pharmacy,654,670,7.8,7.9,7.6,7.6,8.4,7.4,8
"Motherhood University, Roorkee",Uttarakhand,Pharmacy,654,670,8,8.3,7.9,7.6,8,8,8.3
Swami Rama Himalayan University,Uttarakhand,Pharmacy,654,670,7,7.1,6.6,6.9,7.4,7.1,6.7
Graphic Era Hill University,Uttarakhand,Pharmacy,654,670,8.1,7.9,7.8,8.1,8.4,7.7,8.4
Shri Guru Ram Rai University,Uttarakhand,Pharmacy,654,670,7.6,7.8,7.1,7.9,7.9,7.3,7.7
Himgiri Zee University,Uttarakhand,Pharmacy,654,670,7.9,8.5,5.5,9,8,7.7,8.8
Bfit Group Of Institutions,Uttarakhand,Pharmacy,654,670,7.5,7.7,7.1,7.7,7.6,7.1,8
Graphic Era Hill University Bhimtal Campus,Uttarakhand,Pharmacy,654,670,8.1,8.2,7.6,7.9,8.8,7.8,8
Phonics Group Of Institutions,Uttarakhand,Pharmacy,654,670,7.6,7.8,6.8,7.7,7.9,7.4,7.7
Sardar Bhagwan Singh University,Uttarakhand,Pharmacy,654,670,8.7,8.7,8.3,9.3,9,8.3,8.7
"Maya Group Of Colleges, Dehradun",Uttarakhand,Pharmacy,654,670,7.3,6.8,7.2,8.3,7.2,6.7,7.3
Institute Of Clinical Research,Uttarakhand,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Amrapali Group Of Institutes,Uttarakhand,Pharmacy,654,670,7.8,7.8,7.5,8.2,7.5,7.8,8.1
Grd Institute Of Management And Technology,Uttarakhand,Pharmacy,654,670,6.6,7.1,6,7.1,6.8,5.2,7.2
Shree Dev Bhoomi Institute Of Education Science,Uttarakhand,Pharmacy,654,670,7.3,7.7,7.3,8,7.3,5.3,8
Shri Guru Ram Rai Institute Of Technology,Uttarakhand,Pharmacy,654,670,7.2,7.6,6.6,8.1,6.9,6.6,7.1
Ramanand Institute Of Pharmacy Management And Technology,Uttarakhand,Pharmacy,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Kumaun University,Uttarakhand,Pharmacy,654,670,8.2,8.9,8.4,8.8,8.7,6.6,7.8
"Devsthali Vidyapeeth, Udham Singh Nagar",Uttarakhand,Pharmacy,654,670,7.4,8.5,6,8.4,8.3,6.4,6.6
"Global Institute Of Pharmaceutical Education & Research,",Uttarakhand,Pharmacy,654,670,6.7,7,6,8,6,5,8
