College_Name,State,Stream,UG_fee,PG_fee,Rating,Academic,Accommodation,Faculty,Infrastructure,Placement,Social_Life
"Oriental School Of Hotel Management Lakkidi, Wayanad",Kerala,Hotel-Management,654,670,7.5,8.3,7,7.6,7.1,8.1,6.7
Munnar Catering College,Kerala,Hotel-Management,654,670,9,8.2,7.4,8.2,8,7.5,8.1
Mahatma Gandhi University,Kerala,Hotel-Management,654,670,7.7,8,7.5,8,8,6.2,8.2
Calicut University,Kerala,Hotel-Management,654,670,7,7.5,6.2,7.5,7.4,5.4,7.9
"Christ College Irinjalakuda, Thrissur",Kerala,Hotel-Management,654,670,8,8.3,7.7,8.2,8.4,7.2,8.3
Holy Grace Academy Of Management Studies,Kerala,Hotel-Management,654,670,8.5,8.7,8.3,8.3,8.5,8.2,9
Apj Abdul Kalam Technological University,Kerala,Hotel-Management,654,670,7.8,8.1,6.9,8.2,8.1,7.5,8
Yuvakshetra Institute Of Management Studies,Kerala,Hotel-Management,654,670,6.9,7.7,5.8,6.8,8,6.5,6.7
State Institute Of Hospitality Management,Kerala,Hotel-Management,654,670,7.8,8.5,6.8,8,7.3,8.8,7.3
Holy Cross Institute Of Management And Technology,Kerala,Hotel-Management,654,670,8.1,8.3,7.7,8.3,9,7.7,7.3
Indian School Of Business Management And Administration,Kerala,Hotel-Management,654,670,9.2,9.7,9.7,9.3,9.3,9,8.3
International Academy For Management Studies,Kerala,Hotel-Management,654,670,8.6,9,7.7,9.3,8,8.7,8.7
"A.J. College Of Science And Technology Thonnakkal,",Kerala,Hotel-Management,654,670,7.4,8.2,6.5,8.8,7.8,5.6,7.5
De Paul Institute Of Management Development,Kerala,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Chavara Institute Of Management And Media Studies-[Cimams],",Kerala,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Divine College Of Management Studies,Kerala,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Amal College Of Advanced Studies, Nilambur, Nilambur",Kerala,Hotel-Management,654,670,7.9,8.6,7,8.9,8,6.6,8.4
"St Thomas College Ranny, Pathanamthitta",Kerala,Hotel-Management,654,670,7.1,8.1,6.6,8.1,7.7,4.6,7.6
"Angelblues Aviation And Tourism Academy, Kochi",Kerala,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Institute Of Hotel Management And Catering Technology,Kerala,Hotel-Management,654,670,8.4,8.9,7.4,8.5,8.6,8.8,8.3
Lourdes Matha Institute Of Hotel Management And,Kerala,Hotel-Management,654,670,7.8,8,7.5,8,7.3,8.8,7
Naipunnya Institute Of Management And Information Technology,Kerala,Hotel-Management,654,670,8.2,8.4,7.4,8.7,8.7,7.8,8.1
"Sree Narayana Guru Memorial Catering College, Alappuzha",Kerala,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"St. Alphonsa College Of Hotel Management Studies,",Kerala,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
St. Joseph'S Institute Of Hotel Management &,Kerala,Hotel-Management,654,670,8.5,8,7.4,8.2,8,7.5,8.1
"Marian College Kuttikanam, Peermade",Kerala,Hotel-Management,654,670,8.9,8.9,8.6,8.8,9.1,8.9,8.9
International College For New Age Studies,Kerala,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Kerala University,Kerala,Hotel-Management,654,670,6.3,7.5,4.8,7.2,6.6,5.1,6.3
"Nirmala College Of Arts And Science, Chalakkudy,",Kerala,Hotel-Management,654,670,6.6,6.9,5.5,7.2,6.1,6.8,7.1
"Government Arts And Science College, Kondotty, Malappuram",Kerala,Hotel-Management,654,670,6,8,3.5,7.5,5.5,5,6.5
"Institute Of Hotel Management, Catering Technology &",Rajasthan,Hotel-Management,654,670,8.4,8.4,8.2,8.6,8.1,8.5,8.6
Jaipur National University,Rajasthan,Hotel-Management,654,670,7.5,7.9,7,7.7,7.8,6.7,7.6
International Institute Of Hotel Management,Rajasthan,Hotel-Management,654,670,8.5,8.6,8.2,8.4,8.4,8.8,8.3
"Institute Of Hotel Management, Jodhpur, Jodhpur",Rajasthan,Hotel-Management,654,670,8,8,7.6,8,8.2,8.1,8
Institute Of Hotel Management And Catering,Rajasthan,Hotel-Management,654,670,8.4,8.5,8.5,8.5,7.5,8.8,8.8
Madhav University,Rajasthan,Hotel-Management,654,670,7.8,7.9,7.5,8.2,7.9,7.3,7.8
Janardan Rai Nagar Rajasthan Vidyapeeth University,Rajasthan,Hotel-Management,654,670,7.8,8.3,7.5,8.3,7.9,7.3,7.5
"Amity University, Jaipur",Rajasthan,Hotel-Management,654,670,8,7.8,7.6,7.8,8.9,7.4,8.7
"Nims University, Jaipur",Rajasthan,Hotel-Management,654,670,7.8,7.9,7.2,7.9,8.5,7,8
Mewar University,Rajasthan,Hotel-Management,654,670,8,7.9,7.1,8.1,8.8,7.3,8.6
"Singhania University, Jhunjhunu",Rajasthan,Hotel-Management,654,670,7.1,7.1,6.7,7.1,7.1,7,7.3
Manipal University,Rajasthan,Hotel-Management,654,670,8.4,8.2,8.3,8.2,9.2,7.7,9
"Tantia University, Sriganganagar",Rajasthan,Hotel-Management,654,670,8.6,8.8,8.4,9.3,8.8,7.1,9.1
Jecrc University,Rajasthan,Hotel-Management,654,670,8.1,8.1,7.4,8.2,8.2,8.1,8.7
"Opjs University, Churu",Rajasthan,Hotel-Management,654,670,7.2,7.1,7.6,7.6,7.7,6.3,6.8
"Apex University, Jaipur",Rajasthan,Hotel-Management,654,670,8.7,8.9,8.9,8.6,8.7,8.5,8.7
Suresh Gyan Vihar University,Rajasthan,Hotel-Management,654,670,7.5,7.8,6.7,7.5,8.8,6.3,8
"Jagannath University, Jaipur",Rajasthan,Hotel-Management,654,670,7.3,7.1,6.7,7.9,7.7,6.9,7.4
"Pacific University, Udaipur",Rajasthan,Hotel-Management,654,670,7.7,7.8,7.3,8.1,7.8,7.2,8
"Ips Business School, Jaipur",Rajasthan,Hotel-Management,654,670,8.3,8.5,8.3,8.3,7.7,8.4,8.7
Jagdishprasad Jhabarmal Tibrewala University,Rajasthan,Hotel-Management,654,670,6.5,6.3,6.4,6.4,6.6,6.5,6.6
"Shyam University, Dausa",Rajasthan,Hotel-Management,654,670,8.5,8.9,8.6,8.5,8.6,8.1,8.4
"Shridhar University, Pilani",Rajasthan,Hotel-Management,654,670,6.7,6.2,6.6,6.5,6.5,7.3,6.8
University Of Engineering And Management,Rajasthan,Hotel-Management,654,670,8.3,8.5,8.3,8.2,8.1,8.4,8
Sangam University,Rajasthan,Hotel-Management,654,670,7.2,7.3,6.7,7.8,7.4,7,7
"Bhagwant University, Ajmer",Rajasthan,Hotel-Management,654,670,6.7,6.8,6,7.1,6.5,6.8,7.2
University Of Technology,Rajasthan,Hotel-Management,654,670,8.5,8.2,7.4,8.6,8,8.6,8.3
Dr.Ambedkar Institute Of Hotel Management Catering And,Haryana,Hotel-Management,654,670,8.4,8.8,7.7,8.8,8.4,8.7,7.7
Chandigarh Institute Of Hotel Management And Catering,Haryana,Hotel-Management,654,670,8.3,8.8,8.3,7.9,8.9,8.7,7
"Chitkara School Of Hospitality -[Csh], Chandigarh",Haryana,Hotel-Management,654,670,8.4,8.7,7,9,8.3,8.7,8.5
Hotel & Catering Management Institute,Haryana,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
State Institute Of Hotel Management,Haryana,Hotel-Management,654,670,8.4,8.4,7.8,8.7,8.5,8.7,8.5
Panjab University,Haryana,Hotel-Management,654,670,7.7,8.2,7.7,8,7.7,6.5,8.2
Maharshi Dayanand University,Haryana,Hotel-Management,654,670,7.8,8,7.7,8,8.4,6.6,8
Kurukshetra University,Haryana,Hotel-Management,654,670,7.5,8.1,7,8,7.7,6.5,7.7
"Faculty Of Management Studies, Manav Rachna International",Haryana,Hotel-Management,654,670,8.7,8.2,7.4,9,8,8,9
"Srm University Delhi Ncr, Sonepat",Haryana,Hotel-Management,654,670,7.8,8,7.5,7.9,8.1,7.6,7.9
Mm Institute Of Hotel Management And Catering,Haryana,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Amity University, Gurgaon",Haryana,Hotel-Management,654,670,7.7,7.8,7.1,7.6,8.6,7.1,8.1
Manav Rachna International Institute Of Research And,Haryana,Hotel-Management,654,670,7.5,7.4,7.3,7.5,8.3,6.6,7.6
"Starex University, Gurgaon",Haryana,Hotel-Management,654,670,8.8,9.1,9.1,8.7,8.6,8.5,8.7
"Niilm University, Kaithal",Haryana,Hotel-Management,654,670,8.1,8.6,7.9,8.5,7.9,7.8,8.1
"Sushant University / Ansal University, Gurgaon",Haryana,Hotel-Management,654,670,7.8,8,8,7.9,8.4,7,7.5
G D Goenka University,Haryana,Hotel-Management,654,670,8.2,7.7,8.3,8.3,8.9,7.6,8.4
"Vedatya Institute, Gurgaon",Haryana,Hotel-Management,654,670,8.5,8.7,8.1,8.6,8.4,8.4,8.5
"Jagannath University, Bahadurgarh",Haryana,Hotel-Management,654,670,8,8.3,8,7.8,8.7,7.4,7.9
"Rawal Institutions, Faridabad",Haryana,Hotel-Management,654,670,7.1,6.9,7.1,6.7,8.5,6.1,7
"Sgt University, Gurgaon",Haryana,Hotel-Management,654,670,8,8,7.6,8.1,8.4,7.5,8.1
Geeta Group Of Institutions,Haryana,Hotel-Management,654,670,9.2,9.4,8.8,9.3,9.4,9.2,9.3
Indian Institute Of Learning And Advanced Development,Haryana,Hotel-Management,654,670,6.6,5,5,7.3,7,8,7
Rp Inderaprastha Institute Of Technology,Haryana,Hotel-Management,654,670,7.1,7.7,6.5,7.5,7.6,6.1,6.9
"Iitt Institutions, Chandigarh",Haryana,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Rawal Institute Of Management,Haryana,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Gateway Education, Sonepat",Haryana,Hotel-Management,654,670,9.7,8.2,7.4,8.2,8,7.5,8.1
"Saheed Mahilal Institute, Palwal",Haryana,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Institute Of Hotel Management,Gujarat,Hotel-Management,654,670,8.3,8.8,8,8.9,8.1,8.1,7.6
International Institute Of Hotel Management,Gujarat,Hotel-Management,654,670,8,8.6,7.8,8.2,8,7.8,7.6
Maharaja Sayajirao University Of Baroda,Gujarat,Hotel-Management,654,670,7.9,8.3,7,8.4,8,7.2,8.4
Times Business School,Gujarat,Hotel-Management,654,670,8.1,8,7,8.5,8,8,9
Vivekanand Institute Of Hotel And Tourism Management,Gujarat,Hotel-Management,654,670,8.7,8,9,9,9,9,8
Indian School Of Business Management And Administration,Gujarat,Hotel-Management,654,670,8,8.8,7.6,8.1,8,7.9,7.8
"Auro University, Surat",Gujarat,Hotel-Management,654,670,8.3,8.2,8.5,8.6,8.7,7.2,8.6
Ganpat University,Gujarat,Hotel-Management,654,670,8.1,8.2,7.2,8.1,8.5,7.8,8.6
Asia Pacific Institute Of Management,Gujarat,Hotel-Management,654,670,6.8,7.7,6,7.3,6.3,6.3,7.3
"Panache Academy, Ahmedabad",Gujarat,Hotel-Management,654,670,7.4,8,7,7.5,7.5,7.5,7
"Lords Institute Of Management, Surat",Gujarat,Hotel-Management,654,670,7.3,8.2,7.4,8,8,7,7
Cambay Institute Of Hospitality Management,Gujarat,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Vivekanand Institute Of Management,Gujarat,Hotel-Management,654,670,8.8,8,8,9,9,7.5,8.1
"Swarrnim Startup & Innovation University, Gandhi Nagar",Gujarat,Hotel-Management,654,670,6.5,7,6,6.6,6.5,5.6,7.4
Sanskar Institute Of Management & Information Techonogy,Gujarat,Hotel-Management,654,670,8.2,9,7,8,9,7,9
Gujarat Institute Of Management,Gujarat,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Western India Institute Of Aeronautics,Gujarat,Hotel-Management,654,670,8.5,9,8,9,8,9,8
"Jindal School Of Hotel Management -[Jshm], Vadodara",Gujarat,Hotel-Management,654,670,7.6,7.3,7.5,7.8,8.1,7.7,7.4
Aptech Aviation And Hospitality Academy,Gujarat,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Gujarat Institute Of Hotel Management, Vadodara",Gujarat,Hotel-Management,654,670,7.2,6.8,6.3,8.5,6.8,7.8,7
Parul Institute Of Hotel Management & Catering,Gujarat,Hotel-Management,654,670,8.8,8.5,7.5,9.5,9.5,8,8.1
Gujarat Technological University,Gujarat,Hotel-Management,654,670,7.4,8.1,6.5,7.6,8,6.9,7.2
Bhakta Kavi Narsinh Mehta University,Gujarat,Hotel-Management,654,670,8.8,9.3,9,8.6,8.7,8.8,8.5
"Panache Academy, Vadodara",Gujarat,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Bhagwan Mahavir University,Gujarat,Hotel-Management,654,670,9.7,8.2,7.4,8.2,8,7.5,8.1
"Birsa Munda Tribal University, Rajpipala",Gujarat,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Dr.Ambedkar Institute Of Hotel Management Catering And,Punjab,Hotel-Management,654,670,8.4,8.8,7.7,8.8,8.4,8.7,7.7
Institute Of Hotel Management,Punjab,Hotel-Management,654,670,8.8,8.9,9,9,8.7,8.9,8.5
Chandigarh Institute Of Hotel Management And Catering,Punjab,Hotel-Management,654,670,8.3,8.8,8.3,7.9,8.9,8.7,7
"Chitkara School Of Hospitality -[Csh], Chandigarh",Punjab,Hotel-Management,654,670,8.4,8.7,7,9,8.3,8.7,8.5
Hotel & Catering Management Institute,Punjab,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Chandigarh College Of Hotel Management And Catering,Punjab,Hotel-Management,654,670,9.5,9,9,8.2,8,7.5,8.1
Ct Institute Of Hotel Management & Catering,Punjab,Hotel-Management,654,670,7,5,5,8.2,8,7.5,8.1
Panjab University,Punjab,Hotel-Management,654,670,7.7,8.2,7.7,8,7.7,6.5,8.2
"Ct Institute Of Hotel Management, Jalandhar",Punjab,Hotel-Management,654,670,5.3,6,5,5,6,3,7
Desh Bhagat Institute Of Hotel Management &,Punjab,Hotel-Management,654,670,7.8,8,8,7,9,7,8
Institute Of Hotel Management Catering Technology And,Punjab,Hotel-Management,654,670,8.1,8.2,6.6,9,7.2,8.5,9
I.K. Gujral Punjab Technical University,Punjab,Hotel-Management,654,670,8.1,8,7.4,8.7,8.3,7.7,8.7
"Doaba College, Jalandhar",Punjab,Hotel-Management,654,670,8.7,9.1,8.4,9.4,8.6,8.1,8.5
"Rimt University, Gobindgarh",Punjab,Hotel-Management,654,670,7.6,7.9,7.3,7.8,8,6.7,7.8
Surya School Of Hotel Management And Catering,Punjab,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Guru Kashi University, Bathinda",Punjab,Hotel-Management,654,670,7.5,7.4,7.2,8,7.2,7.2,7.8
Chandigarh Group Of Colleges,Punjab,Hotel-Management,654,670,8.1,8,7.4,8,8.3,8.6,8.4
"Rayat Bahra University, Mohali",Punjab,Hotel-Management,654,670,7.7,7.8,7.4,8,7.7,7.4,7.6
"Gna University, Phagwara",Punjab,Hotel-Management,654,670,7.7,8,7.6,7.9,7.8,7.2,7.7
Global Institute Of Management,Punjab,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Global Institute, Amritsar",Punjab,Hotel-Management,654,670,8.3,8,8.2,8.7,8.8,7.9,8.3
Ct University,Punjab,Hotel-Management,654,670,8.8,8.9,8.5,8.7,9.3,8.8,8.5
"Maharaja Ranjit Singh Punjab Technical University, Bathinda",Punjab,Hotel-Management,654,670,8.2,8.6,7.8,8.4,8.2,8.1,8.2
Dav Institute Of Engineering And Technology,Punjab,Hotel-Management,654,670,7.2,7.7,7.2,7.6,7.1,6.7,7.1
"Pcte Group Of Institutes, Ludhiana",Punjab,Hotel-Management,654,670,7.7,8,7.2,8,8,6.8,8.3
Amritsar Group Of Colleges,Punjab,Hotel-Management,654,670,8.8,8.7,8.9,9,8.8,8.6,9
"Ct Group Of Institutions, Jalandhar",Punjab,Hotel-Management,654,670,7.6,7.5,7,8.2,7.5,7.9,7.4
"Rayat Bahra Hoshiarpur Campus, Hoshiarpur",Punjab,Hotel-Management,654,670,8.9,9.2,8.5,9.2,8.3,8.8,9.1
Punjab College Of Technical Education,Punjab,Hotel-Management,654,670,8,7.7,8.1,7.9,8.3,7.1,8.8
Institute Of Hotel Management Catering Technology &,West Bengal,Hotel-Management,654,670,8.7,8.9,8.5,9.2,8.1,8.8,8.6
"Nshm Knowledge Campus, Durgapur",West Bengal,Hotel-Management,654,670,8.3,8.5,8.1,8.6,8.6,7.7,8.5
Guru Nanak Institute Of Hotel Management,West Bengal,Hotel-Management,654,670,8,8.3,7.3,8,8.2,8.4,7.9
"Nimas, Kolkata",West Bengal,Hotel-Management,654,670,8.8,9.7,9,8.6,9.5,7.4,8.4
International Institute Of Hotel Management,West Bengal,Hotel-Management,654,670,8.8,8.7,8.1,8.9,8.8,8.9,9.3
"Bng Hotel Management, Kolkata",West Bengal,Hotel-Management,654,670,7.8,8,7.5,7.9,7.5,7.9,7.8
"Nshm Knowledge Campus, Kolkata",West Bengal,Hotel-Management,654,670,7.8,8,6.8,8.1,8.2,7.7,8
"Annex College, Kolkata",West Bengal,Hotel-Management,654,670,7.9,7.7,8.3,8.3,7.8,7.5,8
Institute Of Management Study,West Bengal,Hotel-Management,654,670,7.3,7.8,6.4,7.7,7.6,7.3,6.8
Eastern Institute For Integrated Learning In Management,West Bengal,Hotel-Management,654,670,7.5,7.6,6.6,7.5,7.4,8.1,7.6
Maulana Abul Kalam Azad University Of Technology,West Bengal,Hotel-Management,654,670,7.7,8.1,6.9,8,7.8,7.7,7.6
"Amity University, Kolkata",West Bengal,Hotel-Management,654,670,8.2,8.1,7.7,8.4,8.8,7.4,8.5
"Nips School Of Hotel Management, Kolkata",West Bengal,Hotel-Management,654,670,7.5,8,6.8,8,7.3,7.6,7.4
Future Institute Of Engineering And Management,West Bengal,Hotel-Management,654,670,7.8,8.2,6.7,8.1,7.7,7.8,8.1
Sister Nivedita University,West Bengal,Hotel-Management,654,670,8.2,8.2,7.6,8.9,7.9,7.8,8.7
Globsyn Business School,West Bengal,Hotel-Management,654,670,8.1,8.4,7.7,8.1,8.1,8,8
Seacom Skills University,West Bengal,Hotel-Management,654,670,7.5,8.4,6.4,8.9,7.4,6.7,7.3
University Of Engineering And Management,West Bengal,Hotel-Management,654,670,8.1,8.6,7.2,8.5,7.9,8.8,7.7
Jis College Of Engineering,West Bengal,Hotel-Management,654,670,7.9,8.1,7.2,8.4,8.1,7.8,8
National Institute Of Management,West Bengal,Hotel-Management,654,670,8.5,8.4,7.4,8.8,8.7,8.7,8.9
"Inspiria Knowledge Campus, Siliguri",West Bengal,Hotel-Management,654,670,8.1,8.1,7.4,8.4,8.6,8,8.2
Siliguri Institute Of Technology,West Bengal,Hotel-Management,654,670,7.8,7.9,7.1,8,8.3,7.2,8.2
International School Of Hospitality Management,West Bengal,Hotel-Management,654,670,8.8,8.6,8.6,9,8.7,8.9,9.2
"Seacom Engineering College, Howrah",West Bengal,Hotel-Management,654,670,7.2,7.6,6.8,7.1,8,5.9,7.6
Saroj Mohan Institute Of Technology,West Bengal,Hotel-Management,654,670,7.5,8.3,7,8.5,7.6,6.4,7.3
Haldia Institute Of Management,West Bengal,Hotel-Management,654,670,8,8.1,7.7,8.5,7.6,7.6,8.2
"Jis University, Kolkata",West Bengal,Hotel-Management,654,670,8,8.3,7.7,8,8.2,7.8,7.8
International Institute Of Management Sciences,West Bengal,Hotel-Management,654,670,7.8,7.8,7.8,8,7.6,7.7,7.7
Bengal Institute Of Technology And Management,West Bengal,Hotel-Management,654,670,6.7,6.7,6.2,7.2,6.8,6.3,7
Institute Of Hotel Management Catering Technology &,Orissa,Hotel-Management,654,670,8.6,8.5,9,8.5,8.6,8.4,8.5
Siksha 'O' Anusandhan University,Orissa,Hotel-Management,654,670,8.3,8.6,7.6,8.3,8.7,8,8.5
"C. V. Raman Global University, Bhubaneswar",Orissa,Hotel-Management,654,670,7.6,7.9,7,7.5,8.2,7.5,7.6
Bjb Autonomous College,Orissa,Hotel-Management,654,670,7.4,8.3,6.8,7.9,7.4,5.9,7.9
Biju Patnaik University Of Technology,Orissa,Hotel-Management,654,670,6.2,6.1,6.7,6.4,6.8,4.8,6.1
Xavier College Of Hotel Management,Orissa,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Bijupattanaik College Of Hotel Management Tourism And,Orissa,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"National Institute Of Hotel Management & Tourism,",Orissa,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Attitude Business School,Orissa,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Driems Group Of Institutions, Cuttack",Orissa,Hotel-Management,654,670,7.6,8,7.2,7.2,9.2,6.9,6.8
"Odm Business School, Bhubaneswar",Orissa,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Bhadrak Autonomous College, Bhadrak",Orissa,Hotel-Management,654,670,7.7,8.2,7.1,8,8,7,7.9
Aptech Aviation And Hospitality Academy,Orissa,Hotel-Management,654,670,7.8,8,8,8,8,7,8
Gopabandhu School Of Hotel Management,Orissa,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Ranijta Institute Of Hotel Management And Catering,Orissa,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
State Institute Of Hotel Management,Orissa,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Utkal University Of Culture,Orissa,Hotel-Management,654,670,8.1,8,7.6,8.2,8.2,8.3,8.2
Driems School Of Hotel Management,Orissa,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Trytoon Academy,Orissa,Hotel-Management,654,670,8.8,8.2,7.4,8.2,8,7.5,8.1
"Biitm School Of Hotel Management, Bhubaneswar",Orissa,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Imb School Of Hospitality, Bhubaneswar",Orissa,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Swosti Institute Of Management And Social Studies,Orissa,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Institute Of Hotel Management Catering Technology &,Uttarakhand,Hotel-Management,654,670,8.7,8.8,8.8,8.8,8.3,8.7,8.8
"Amrapali Institute Of Hotel Management, Haldwani",Uttarakhand,Hotel-Management,654,670,7.1,8.3,5.9,7.1,8.2,6.9,6.1
Ims Unison University,Uttarakhand,Hotel-Management,654,670,8.2,8.2,8,8.5,8.5,7.5,8.2
"Institute Of Media Management , Technology &",Uttarakhand,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Amazon Institute Of Hotel Tourism And Management,",Uttarakhand,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Doon Post Graduate College Of Agriculture Science,Uttarakhand,Hotel-Management,654,670,6.7,7.5,6.4,7.6,7,4.9,6.8
"Uttaranchal University, Dehradun",Uttarakhand,Hotel-Management,654,670,7.5,7.8,6.8,7.7,8.6,6.5,7.5
Graphic Era University,Uttarakhand,Hotel-Management,654,670,8.3,8.2,7.9,8.4,8.6,8.1,8.4
Himgiri Zee University,Uttarakhand,Hotel-Management,654,670,7.9,8.5,5.5,9,8,7.7,8.8
Institute Of Technology And Management,Uttarakhand,Hotel-Management,654,670,7.4,7.8,7.5,7.8,5.6,8,7.8
Bfit Group Of Institutions,Uttarakhand,Hotel-Management,654,670,7.5,7.7,7.1,7.7,7.6,7.1,8
Sardar Bhagwan Singh University,Uttarakhand,Hotel-Management,654,670,8.7,8.7,8.3,9.3,9,8.3,8.7
"Maya Group Of Colleges, Dehradun",Uttarakhand,Hotel-Management,654,670,7.3,6.8,7.2,8.3,7.2,6.7,7.3
Amrapali Group Of Institutes,Uttarakhand,Hotel-Management,654,670,7.8,7.8,7.5,8.2,7.5,7.8,8.1
Hec Group Of Institutions,Uttarakhand,Hotel-Management,654,670,9,9,9,9,9,9,9
Grd Institute Of Management And Technology,Uttarakhand,Hotel-Management,654,670,6.6,7.1,6,7.1,6.8,5.2,7.2
Shree Dev Bhoomi Institute Of Education Science,Uttarakhand,Hotel-Management,654,670,7.3,7.7,7.3,8,7.3,5.3,8
"Pal College Of Technology And Management, Haldwani",Uttarakhand,Hotel-Management,654,670,8.2,8.3,8.3,8.2,8.3,7.7,8.3
Alpine Institute Of Management & Technology,Uttarakhand,Hotel-Management,654,670,7.2,7.2,7.3,7.8,7.2,6.2,7.3
Dev Bhoomi Institute Of Management Studies,Uttarakhand,Hotel-Management,654,670,9,9,7.4,8.2,9,9,8.1
Imperial Institute Of Management And Technology,Uttarakhand,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Maya Institute Of Technology & Management,Uttarakhand,Hotel-Management,654,670,6.9,8.6,3.7,9.3,7.6,5.5,6.5
Swami Vivekanand Institute Of Management,Uttarakhand,Hotel-Management,654,670,9.2,8,7.4,8.2,8,7.5,8.1
Tata Institute Of Social Sciences,Uttarakhand,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Amrapali Institute Of Applied Sciences,Uttarakhand,Hotel-Management,654,670,7.7,7,7.3,8.3,8,7,8.3
"Dbs Pg College, Dehradun",Uttarakhand,Hotel-Management,654,670,6.9,7.8,6,8.8,5.8,4.4,8.4
Institute Of Hotel Management Catering Technology And,Assam,Hotel-Management,654,670,8,8.1,7.6,8.5,8,8.5,7.4
Royal Global University,Assam,Hotel-Management,654,670,7.6,7.8,6.6,8,9,6.5,7.7
Assam Down Town University,Assam,Hotel-Management,654,670,8.2,8.4,7.6,8.4,8.2,7.8,8.6
"Jagiroad College, Marigaon",Assam,Hotel-Management,654,670,8,8.4,7.9,8.2,8.1,6.9,8.2
"Sibsagar Commerce College, Sibsagar",Assam,Hotel-Management,500,670,7.1,7.5,5.5,8,7.5,6.5,7.3
Third Eye College,Assam,Hotel-Management,654,670,7.4,9,4,9,9,6,7.5
Aihm Institute Of Tourism And Hotel Management,Assam,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Furkating College,Assam,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Institute Of Advanced Management,Assam,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Jettwings Group Of Institutes, Guwahati",Assam,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Cec, Guwahati",Assam,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Institute Of Hotel Management,Bihar,Hotel-Management,654,670,8.8,9.4,7.8,8.7,8.8,9.1,8.7
"Admerit College, Patna",Bihar,Hotel-Management,654,670,7.7,9,5.7,9.3,7.3,8.3,6.3
"Patliputra University, Patna",Bihar,Hotel-Management,654,670,7.7,7.8,7.4,8.3,7.7,7,7.7
Institute Of Hotel Management,Bihar,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"K.K. University, Nalanda",Bihar,Hotel-Management,654,670,8.6,7,7.4,8.2,8,7.5,8.1
"Dr. Zakir Husain Institute, Patna",Bihar,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Patna Institute Of Nursing And Paramedical Science,",Bihar,Hotel-Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
