College_Name,State,Stream,UG_fee,PG_fee,Rating,Academic,Accommodation,Faculty,Infrastructure,Placement,Social_Life
Dr Rajendra Prasad Government Medical College,Himachal Pradesh,Medical,654,670,8.7,8.7,8,8.3,9,8.7,9.3
"Shoolini University, Solan",Himachal Pradesh,Medical,654,670,8.3,8.4,7.6,8.4,8.6,8.3,8.7
Maharishi Markandeshwar,Himachal Pradesh,Medical,654,670,8.6,9,8.2,8.9,8.2,8.4,8.9
Eternal University,Himachal Pradesh,Medical,654,670,7.5,7.4,7.1,7.8,8.2,7.1,7.4
Abhilashi University,Himachal Pradesh,Medical,654,670,8.4,8.9,8.3,8.4,8.6,8.1,8.1
Baddi University Of Emerging Sciences And Technologies,Himachal Pradesh,Medical,654,670,7.1,6.7,6.9,7.2,7.3,7,7.7
Iec University Baddi,Himachal Pradesh,Medical,654,670,7.6,7.5,7.5,7.4,7.7,8,7.5
Career Point University,Himachal Pradesh,Medical,654,670,7.5,7.5,7.4,7,7.6,6.6,8.6
Bahra University,Himachal Pradesh,Medical,654,670,7.6,7.8,7.5,8,7.7,7,7.6
Solan Homoeopathic Medical College And Hospital,Himachal Pradesh,Medical,654,670,9,9,7.4,8.2,9,9,8.1
Indira Gandhi Medical College,Himachal Pradesh,Medical,654,670,7.1,7.8,6.5,7.8,5.9,7.8,6.7
Himachal Pradesh University,Himachal Pradesh,Medical,654,670,7.2,7.7,6.7,7.7,7.3,6.1,7.7
Akal College Of Public Health And Hospital,Himachal Pradesh,Medical,654,670,8.3,9,8,8.2,8,8,8.1
"Dr. Y. S. Parmar Medical College Nahan,",Himachal Pradesh,Medical,654,670,7.7,8.5,8.4,8.5,5.7,8.2,6.9
Pt. Jawahar Lal Nehru Government Medical College,Himachal Pradesh,Medical,654,670,7.6,8,7,8,7.5,8,7
Shri Lal Bahadur Shastri Government Medical College,Himachal Pradesh,Medical,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Sher-E-Kashmir University Of Agricultural Sciences And Technology,Jammu,Medical,654,670,7.4,8.4,7.4,7.7,8,5.9,7.2
Jammu Institute Of Ayurveda And Research College,Jammu,Medical,654,670,5.9,6.5,4,7.7,8,4,5.3
"Bhargava Paramedical College, Jammu",Jammu,Medical,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Acharya Shri Chander College Of Medical Sciences,",Jammu,Medical,654,670,7.5,8.2,6.8,7.8,7.2,8,6.8
"Government Medical College, Srinagar",Jammu,Medical,654,670,7.6,8.3,6,8,8.6,8.4,6.4
Government Medical College,Jammu,Medical,654,670,7.5,7.3,7,7,7.5,8.3,8
Sher-I-Kashmir Institute Of Medical Sciences,Jammu,Medical,654,670,6.6,8,4.7,6.3,6.8,8,5.7
University Of Kashmir,Jammu,Medical,654,670,6.7,7,6.9,7.1,7.2,5.1,6.8
Jammu College Of Physiotherapy,Jammu,Medical,654,670,3.3,5,2,5,1,2,5
Kashmir Tibbia College Hospital And Research Centre,Jammu,Medical,654,670,4.5,8,1,8,6,3,1
"Government Polytechnic For Women, Srinagar",Jammu,Medical,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Post Graduate Institute Of Medical Education &,Chandigarh,Medical,654,670,8,8.3,6.8,8.8,8.2,8,8
Government Medical College And Hospital,Chandigarh,Medical,654,670,7.9,8.7,7,8.5,8.2,6.9,8.3
Panjab University,Chandigarh,Medical,654,670,7.7,8.2,7.7,8,7.7,6.5,8.2
"Sri Guru Gobind Singh College Of Pharmacy,",Chandigarh,Medical,654,670,8.8,9.3,8.3,9.7,8.3,7.7,9.3
Dav College,Chandigarh,Medical,654,670,8,8.4,7.4,8.3,8,6.8,8.8
Goswami Ganesh Dutt Sanatan Dharama College,Chandigarh,Medical,654,670,8.1,8.6,7.6,8.5,8.1,7.1,8.8
"Homoeopathic Medical College & Hospital, Chandigarh",Chandigarh,Medical,654,670,9.8,8.2,7.4,8.2,8,7.5,8.1
Shivalik Institute Of Paramedical Technology,Chandigarh,Medical,654,670,7.7,8.5,7.3,7.8,7.3,7.3,7.8
Government Industrial Training Institute For Women,Chandigarh,Medical,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Swami Vivekanand Group Of Institutes,Chandigarh,Medical,654,670,8.5,9,7.8,8.2,9,8.1,8.1
"Parvatibai Chowgule College Of Arts And Science, Salcete",Goa,Medical,654,670,7.6,7.3,6.3,8.5,8.3,6.6,8.5
"Goa Medical College And Hospital, Tiswadi",Goa,Medical,654,670,8.3,8.5,7.5,8.7,8.1,8.4,8.5
"Goa University, North Goa",Goa,Medical,654,670,7.9,8.6,7.4,7.8,7.7,8,7.6
"Arunodaya University, Itanagar",Arunachal Pradesh,Medical,654,670,8.4,9,8.5,8.2,9,7.5,7.9
Himalayan University,Arunachal Pradesh,Medical,654,670,8.6,8.6,8,8.9,9.1,8.1,9
Apex Professional University,Arunachal Pradesh,Medical,654,670,7.4,7.5,7.5,7.5,7.5,7.5,7
Rajiv Gandhi University,Arunachal Pradesh,Medical,654,670,7,7.4,6.6,7.7,7.6,5.4,7.2
Arunachal University Of Studies,Arunachal Pradesh,Medical,654,670,8.3,8.7,7.9,8.4,8.1,8.2,8.4
North East Frontier Technical University,Arunachal Pradesh,Medical,654,670,8.3,9,7.6,8.5,8.2,8.7,8
"Indira Gandhi Technological And Medical Sciences University, Ziro",Arunachal Pradesh,Medical,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"North East Homoeopathic Medical College And Hospital, Itanagar",Arunachal Pradesh,Medical,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Sarah Institute Of Paramedical Sciences, Itanagar",Arunachal Pradesh,Medical,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"The Global University, Itanagar",Arunachal Pradesh,Medical,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Cmj University, Ri-Bhoi",Meghalaya,Medical,654,670,8.3,8.8,7.8,8.5,7.8,8.2,8.6
Martin Luther Christian University,Meghalaya,Medical,654,670,7.9,8.3,8,8.4,7,7.4,8.1
University Of Science And Technology,Meghalaya,Medical,654,670,8.4,8.7,8.1,8.7,8.5,7.9,8.5
Mahatma Gandhi University,Meghalaya,Medical,654,670,8.1,9,7,9,9,6.3,8.4
North Eastern Indira Gandhi Regional Institute Of Health And Medical Sciences,Meghalaya,Medical,654,670,8.6,8.7,8.1,9,8.5,8.4,8.6
Indian Institute Of Public Health,Meghalaya,Medical,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Jawaharlal Institute Of Post Graduate Medical Education And Research,Puducherry,Medical,654,670,8.8,9.5,7.8,9,8.9,9.1,8.7
"Mahatma Gandhi Medical College And Research Institute, Sri Balaji Vidyapeeth",Puducherry,Medical,654,670,8.5,8.6,8.1,9,8.6,8,8.7
Pondicherry Institute Of Medical Sciences,Puducherry,Medical,654,670,8,8,7,8.5,7.8,8,8.5
Sri Manakula Vinayagar Medical College And Hospital,Puducherry,Medical,654,670,8.9,9.1,8.5,9.5,8.6,8.9,8.6
Pondicherry University,Puducherry,Medical,654,670,7.8,8,7.3,8,8.1,6.9,8.4
Sri Balaji Vidyapeeth University,Puducherry,Medical,654,670,8.9,9,8.5,9.3,9.5,9,8
Aarupadai Veedu Medical College,Puducherry,Medical,654,670,7.5,7.9,6.6,8.4,6.6,7.9,7.6
"Sree Lakshmi Narayana Institute Of Medical Sciences, Pondicherry",Puducherry,Medical,654,670,8,8.3,8.1,8.3,8.1,7.7,7.6
"Sri Venkateshwaraa Medical College Hospital & Research Centre, Pondicherry",Puducherry,Medical,654,670,7.1,7.6,6.4,7.7,6.5,6.8,7.3
Vinayaka Missions College Of Nursing,Puducherry,Medical,654,670,9,8.2,7.4,8.2,8,7.5,8.1
Indira Gandhi Medial College And Research Institute,Puducherry,Medical,654,670,7.2,7.8,6.8,7.8,6.6,6.8,7.2
Mother Teresa Post Graduate And Research Institute Of Health Sciences,Puducherry,Medical,654,670,6.6,7,6.2,6.9,6.6,5.7,7
Vinayaka Missions Medical College And Hospital,Puducherry,Medical,654,670,8.1,8.5,7.5,8.5,7.7,8.1,8.2
"Icfai University, West Tripura",Tripura,Medical,654,670,8,8.1,7.6,8.1,8.3,7.6,8.5
Bhavan'S Tripura College Of Science And Technology,Tripura,Medical,654,670,4.3,4,4,5,5,4,4
"Netaji Subhash Mahavidyalaya, Udaipur",Tripura,Medical,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Womens College, Agartala",Tripura,Medical,654,670,7.5,8.2,7.4,8.2,8,7.5,8.1
"Agartala Government Medical College, Agartala",Tripura,Medical,654,670,7.7,8.1,6.6,7.9,7.5,8.4,7.6
"Tripura Medical College, West Tripura",Tripura,Medical,654,670,7.4,7.8,5.8,7.7,7.2,9.3,6.8
"Government Degree College, North Tripura",Tripura,Medical,654,670,7.8,8.2,7.4,8.2,8,7.5,8.1
"Tripura University, West Tripura",Tripura,Medical,654,670,7.5,8,7.1,8.4,7.6,6,8
Sikkim Manipal Institute Of Medical Sciences,Sikkim,Medical,654,670,7.1,7.6,6.2,7.8,6.9,7.5,6.8
"Srm University Sikkim, Gangtok",Sikkim,Medical,654,670,8.1,7.7,7.1,8.5,8.3,8.3,8.4
Sikkim Manipal University,Sikkim,Medical,654,670,7.4,7.9,6.5,8.2,7.6,6.8,7.4
Vinayaka Missions Sikkim University,Sikkim,Medical,654,670,7.8,7.8,7.8,8,7.8,7.5,7.8
Sikkim Manipal College Of Physiotherapy,Sikkim,Medical,654,670,8.5,9,8,9,8,9,8
"Regional Institute Of Medical Sciences, Imphal",Manipur,Medical,654,670,7,8.3,5.5,7.6,6.8,7.4,6.4
Manipur University,Manipur,Medical,654,670,8.1,8.4,8.2,8.5,7.7,7.2,8.4
Jawaharlal Nehru Institute Of Medical Sciences,Manipur,Medical,654,670,8.5,8.5,8.5,9,8.5,8.5,8
"Bir Tikendrajit University, Imphal",Manipur,Medical,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Aizawl Theological College-[Atc], Aizawl",Mizoram,Medical,654,670,8.5,9,8.5,9,8.5,8,8
Zoram Medical College,Mizoram,Medical,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Andaman & Nicobar Islands Institute Of Medical Sciences,Andaman,Medical,654,670,8.3,8.6,8.4,8.4,8.3,8.2,8.1
